pH,CO2,HCO3,CO3,H,OH,DIC,CO2_frac,HCO3_frac,CO3_frac
7.07,0.0001557660054664258,0.000843709310945135,5.246835941243685e-07,8.805453262128897e-08,1.2325299924801148e-07,0.0010000000000056851,0.15576600546554023,0.8437093109403384,0.0005246835941213856
7.08,0.00015276007909980203,0.0008467011117374149,5.388091684684766e-07,8.605017566377597e-08,1.2612395221337777e-07,0.0010000000000056856,0.1527600790989335,0.846701111732601,0.0005388091684654132
7.09,0.00014980182361620394,0.0008496448995195971,5.53276869883711e-07,8.409144383376033e-08,1.29061779673367e-07,0.0010000000000056847,0.14980182361535235,0.8496448995147672,0.0005532768698805657
7.1000000000000005,0.00014689087956483673,0.0008525410259615585,5.680944792896423e-07,8.217729856155602e-08,1.3206803940327035e-07,0.001000000000005685,0.14689087956400168,0.8525410259567119,0.0005680944792864127
7.11,0.0001440268742189546,0.0008553898558293616,5.832699573678873e-07,8.03067249187357e-08,1.3514432546681865e-07,0.001000000000005684,0.14402687421813595,0.8553898558244996,0.000583269957364572
7.12,0.0001412094222914977,0.0008581917662653641,5.988114488239246e-07,7.847873107997319e-08,1.3829226906159671e-07,0.0010000000000056858,0.1412094222906948,0.8581917662604847,0.0005988114488205199
7.13,0.00013843812663934873,0.0008609471460795942,6.147272867428873e-07,7.669234779713643e-08,1.415135393841625e-07,0.0010000000000056858,0.1384381266385616,0.860947146074699,0.000614727286739392
7.140000000000001,0.00013571257895552877,0.0008636563950531138,6.31025997041467e-07,7.49466278853529e-08,1.4480984451531738e-07,0.0010000000000056838,0.1357125789547574,0.8636563950482049,0.0006310259970378803
7.15,0.00013303236044869048,0.0008663199232539773,6.477163030179581e-07,7.324064572077307e-08,1.4818293232600735e-07,0.0010000000000056858,0.1330323604479341,0.8663199232490516,0.0006477163030142752
7.16,0.00013039704250932958,0.0008689381503663532,6.648071300026316e-07,7.157349674976674e-08,1.5163459140433998e-07,0.0010000000000056856,0.1303970425085882,0.8689381503614129,0.0006648071299988519
7.17,0.00012780618736222624,0.0008715115050333487,6.82307610110656e-07,6.994429700929163e-08,1.551666520041922e-07,0.0010000000000056856,0.1278061873614996,0.8715115050283937,0.0006823076101067768
7.18,0.00012525934870463406,0.0008740404242139513,7.002270870997573e-07,6.835218265818105e-08,1.587809870159279e-07,0.0010000000000056851,0.12525934870392194,0.8740404242089822,0.0007002270870957764
7.19,0.00012275607232981544,0.0008765253525545353,7.185751213350104e-07,6.679630951909966e-08,1.6247951295974168e-07,0.0010000000000056856,0.1227560723291175,0.8765253525495518,0.0007185751213309249
7.2,0.00012029589673559011,0.0008789667417752333,7.373614948630802e-07,6.527585263092782e-08,1.66264191002136e-07,0.0010000000000056864,0.12029589673490605,0.878966741770235,0.0007373614948588872
7.21,0.00011787835371756088,0.0008813650500715249,7.565962165983563e-07,6.379000581133332e-08,1.7013702799609907e-07,0.0010000000000056843,0.11787835371689083,0.881365050066515,0.0007565962165940555
7.22,0.00011550296894679582,0.0008837207415312659,7.762895276234677e-07,6.233798122930138e-08,1.741000775455161e-07,0.0010000000000056854,0.11550296894613915,0.8837207415262417,0.0007762895276190542
7.23,0.00011316926253173177,0.0008860342855673461,7.964519066066637e-07,6.091900898739641e-08,1.781554410943839e-07,0.0010000000000056845,0.11316926253108846,0.8860342855623095,0.0007964519066021362
7.24,0.00011087674956415558,0.0008883061563661918,8.170940753387604e-07,5.9532336713531364e-08,1.823052690414117e-07,0.0010000000000056862,0.11087674956352511,0.8883061563611406,0.0008170940753341143
7.25,0.000108624940649118,0.000890536832352175,8.382270043922006e-07,5.8177229162030444e-08,1.865517618805935e-07,0.0010000000000056851,0.10862494064850045,0.8905368323471121,0.0008382270043874352
7.26,0.00010641334241871479,0.0008927267956680663,8.598619189050086e-07,5.6852967823773613e-08,1.9089717136836206e-07,0.001000000000005686,0.10641334241810972,0.8927267956629903,0.0008598619189001194
7.2700000000000005,0.00010424145802967992,0.000894876531671514,8.820103044923902e-07,5.555885054521514e-08,1.953438017179453e-07,0.0010000000000056862,0.10424145802908717,0.8948765316664254,0.0008820103044873749
7.28,0.0001021087876447845,0.0008969865284476116,9.046839132888073e-07,5.429419115607448e-08,1.998940108215487e-07,0.001000000000005685,0.10210878764420402,0.8969865284425124,0.0009046839132836643
7.29,0.00010001482889805165,0.0008990572763375091,9.278947701234576e-07,5.3058319105502576e-08,2.045502115010296e-07,0.001000000000005684,0.10001482889748316,0.8990572763323987,0.0009278947701181834
7.3,9.795907734386512e-05,0.0009010892674829884,9.516551788320697e-07,5.185057910653038e-08,2.0931487278771478e-07,0.0010000000000056856,0.09795907734330817,0.9010892674778652,0.0009516551788266589
7.3100000000000005,9.594102689002362e-05,0.0009030829953869544,9.759777287080657e-07,5.067033078861065e-08,2.1419052123204457e-07,0.0010000000000056862,0.09594102688947809,0.9030829953818192,0.000975977728702516
7.32,9.396017021488613e-05,0.0009050389544897034,1.0008753010961822e-06,4.951694835806953e-08,2.191797422437391e-07,0.0010000000000056858,0.09396017021435189,0.9050389544845575,0.0010008753010904913
7.33,9.20159991687109e-05,0.0009069576397608416,1.0263610761316985e-06,4.838982026628704e-08,2.2428518146320277e-07,0.0010000000000056843,0.09201599916818785,0.9069576397556862,0.0010263610761258642
7.34,9.010800515937184e-05,0.0009088395463066859,1.0524485396284363e-06,4.728834888543163e-08,2.2950954616488252e-07,0.0010000000000056862,0.09010800515885947,0.9088395463015181,0.0010524485396224519
7.3500000000000005,8.823567952261745e-05,0.0009106851689929479,1.079151490118901e-06,4.62119501915752e-08,2.3485560669334228e-07,0.0010000000000056843,0.0882356795221159,0.9106851689877714,0.0010791514901127668
7.36,8.639851387708977e-05,0.0009124950020825458,1.10648404604985e-06,4.516005345502291e-08,2.4032619793280684e-07,0.0010000000000056854,0.08639851387659857,0.9124950020773579,0.0011064840460435594
7.37,8.459600046430419e-05,0.0009142695388882433,1.1344606531366959e-06,4.4132100937690864e-08,2.459242208109477e-07,0.0010000000000056843,0.08459600046382332,0.9142695388830463,0.0011344606531302473
7.38,8.282763247384169e-05,0.0009160092714399623,1.163096091880309e-06,4.312754759737309e-08,2.516526438377342e-07,0.0010000000000056843,0.08282763247337087,0.9160092714347554,0.0011630960918736976
7.390000000000001,8.10929043539915e-05,0.0009177146901664436,1.192405485249641e-06,4.214586079874094e-08,2.5751450468013735e-07,0.0010000000000056847,0.08109290435353052,0.9177146901612266,0.0011924054852428625
7.4,7.939131210812881e-05,0.0009193862835910212,1.222404306533934e-06,4.1186520030920676e-08,2.6351291177354864e-07,0.001000000000005684,0.07939131210767754,0.9193862835857953,0.001222404306526986
7.41,7.772235357707503e-05,0.0009210245380412421,1.2531083873680887e-06,4.024901663149984e-08,2.6965104597074805e-07,0.0010000000000056854,0.07772235357663315,0.9210245380360057,0.0012531083873609642
7.42,7.608552870775484e-05,0.0009226299373719958,1.2845339259350552e-06,3.933285351681642e-08,2.759321622293183e-07,0.0010000000000056856,0.07608552870732224,0.9226299373667501,0.0012845339259277518
7.43,7.448033980843206e-05,0.000924202962701904,1.316697495348984e-06,3.843754491838815e-08,2.823595913383889e-07,0.001000000000005685,0.07448033980800865,0.92420296269665,0.0013166974953414989
7.44,7.290629179083311e-05,0.0009257440921626284,1.3496160522231612e-06,3.7562616125340786e-08,2.8893674168562275e-07,0.0010000000000056847,0.07290629179041866,0.9257440921573657,0.001349616052215489
7.45,7.13628923994705e-05,0.0009272538006607872,1.3833069454265752e-06,3.670760323270003e-08,2.956671010654004e-07,0.0010000000000056843,0.07136289239906485,0.9272538006555164,0.001383306945418712
7.46,6.984965242847866e-05,0.0009287325596521736,1.4177879250333216e-06,3.587205289541339e-08,3.02554238529152e-07,0.0010000000000056856,0.06984965242808153,0.9287325596468933,0.0014177879250252606
7.47,6.836608592629082e-05,0.0009301808369279702,1.4530771514688951e-06,3.5055522087970764e-08,3.0960180627882054e-07,0.0010000000000057298,0.0683660859258991,0.9301808369226405,0.0014530771514605692
7.48,6.691171038847063e-05,0.0009315990964123939,1.4891932048573286e-06,3.4257577869497924e-08,3.168135416044624e-07,0.001000000000005722,0.06691171038808777,0.9315990964070633,0.0014891932048488074
7.49,6.548604693905574e-05,0.0009329877979720826,1.5261550945743583e-06,3.3477797154196355e-08,3.2419326886702143e-07,0.0010000000000057127,0.06548604693868164,0.9329877979667528,0.0015261550945656398
7.5,6.408862050069552e-05,0.000934347397235999,1.5639822690096432e-06,3.2715766487009234e-08,3.317449015273241e-07,0.001000000000005704,0.06408862050032996,0.9343473972306694,0.0015639822690007223
7.51,6.271895995395742e-05,0.0009356783454261957,1.6026946255435718e-06,3.1971081824393786e-08,3.394724442223748e-07,0.0010000000000056966,0.06271895995360013,0.9356783454208655,0.0016026946255344417
7.5200000000000005,6.137659828610745e-05,0.000936981089198849,1.6423125207426815e-06,3.1243348320084145e-08,3.4737999489005667e-07,0.001000000000005699,0.061376598285757665,0.9369810891935091,0.0016423125207333219
7.53,6.006107272970711e-05,0.000938256070495211,1.6828567807783607e-06,3.0532180115731484e-08,3.554717469433627e-07,0.0010000000000056964,0.06006107272936498,0.9382560704898663,0.0016828567807687744
7.54,5.877192489134777e-05,0.0009395037264022699,1.7243487120736786e-06,2.983720013630885e-08,3.6375199149532743e-07,0.0010000000000056912,0.05877192489101329,0.9395037263969229,0.001724348712063865
7.55,5.750870087085638e-05,0.0009407244890226517,1.7668101121828202e-06,2.9158039890174143e-08,3.722251196358206e-07,0.001000000000005691,0.057508700870529096,0.940724489017298,0.0017668101121727654
7.5600000000000005,5.62709513712885e-05,0.0009419187853534893,1.81026328090819e-06,2.8494339273684325e-08,3.808956247614278e-07,0.001000000000005686,0.05627095137096854,0.9419187853481336,0.0018102632808978968
7.57,5.505823180004005e-05,0.0009430870371739906,1.854731031660056e-06,2.7845746380257163e-08,3.897681049596548e-07,0.0010000000000056906,0.05505823179972674,0.9430870371686239,0.0018547310316495015
7.58,5.387010236138336e-05,0.0009442296609412377,1.9002367030636584e-06,2.7211917313778954e-08,3.9884726544872373e-07,0.0010000000000056847,0.05387010236107712,0.94422966093587,0.0019002367030528562
7.59,5.270612814075522e-05,0.0009453470676941155,1.9468041708190358e-06,2.659251600626063e-08,4.081379210742458e-07,0.0010000000000056897,0.05270612814045534,0.9453470676887368,0.001946804170807959
7.6000000000000005,5.156587918109341e-05,0.0009464396629647737,1.994457859818523e-06,2.5987214039643936e-08,4.1764499886413105e-07,0.0010000000000056856,0.05156587918080023,0.9464396629593926,0.001994457859807183
7.61,5.044893055153457e-05,0.0009475078466976224,2.04322275652738e-06,2.5395690471664406e-08,4.273735406430352e-07,0.0010000000000056843,0.05044893055124781,0.9475078466922365,0.0020432227565157658
7.62,4.935486240877153e-05,0.0009485520131752848,2.09312442163281e-06,2.4817631665677673e-08,4.3732870570781596e-07,0.0010000000000056893,0.049354862408490734,0.9485520131698882,0.002093124421620902
7.63,4.828326005135878e-05,0.0009495725509513594,2.1441890029667054e-06,2.4252731124360437e-08,4.4751577356534165e-07,0.0010000000000056847,0.048283260051084305,0.9495725509459614,0.0021441890029545163
7.640000000000001,4.723371396726592e-05,0.0009505698427897107,2.1964432487078252e-06,2.3700689327196015e-08,4.5794014673416516e-07,0.0010000000000056845,0.047233713966997416,0.9505698427843072,0.0021964432486953397
7.65,4.620581987494754e-05,0.0009515442656098669,2.249914520868768e-06,2.316121357166026e-08,4.686073536115021e-07,0.0010000000000056832,0.04620581987468494,0.9515442656044591,0.002249914520855981
7.66,4.519917875822091e-05,0.0009524961904383894,2.304630809073661e-06,2.2634017818021677e-08,4.795230514071208e-07,0.001000000000005684,0.045199178757964,0.9524961904329754,0.0023046308090605614
7.67,4.4213396895209994e-05,0.0009534259823658426,2.360620744632064e-06,2.2118822537675075e-08,4.906930291455903e-07,0.0010000000000056845,0.044213396894958665,0.9534259823604229,0.002360620744618645
7.68,4.3248085881627334e-05,0.0009543340005091434,2.4179136149151808e-06,2.1615354564927538e-08,5.021232107385995e-07,0.001000000000005686,0.043248085881381425,0.9543340005037171,0.0024179136149014326
7.69,4.23028626486495e-05,0.0009552205979789965,2.476539378040132e-06,2.1123346952158015e-08,5.138196581288948e-07,0.0010000000000056862,0.042302862648408955,0.955220597973565,0.0024765393780260495
7.7,4.1377349475635585e-05,0.0009560861218521811,2.5365286778683705e-06,2.0642538828274582e-08,5.25788574507561e-07,0.0010000000000056851,0.04137734947540035,0.9560861218467456,0.0025365286778539498
7.71,4.0471173997938046e-05,0.0009569309131484233,2.59791285932441e-06,2.017267526039272e-08,5.380363076063306e-07,0.0010000000000056858,0.040471173997707936,0.9569309131429824,0.002597912859309639
7.72,3.9583969210037365e-05,0.0009577553068116067,2.6607239840408447e-06,1.971350711866327e-08,5.505693530666897e-07,0.0010000000000056851,0.039583969209812324,0.9577553068061617,0.002660723984025718
7.73,3.871537346423836e-05,0.0009585596316951109,2.7249948463361652e-06,1.9264790944176678e-08,5.633943578875758e-07,0.0010000000000056854,0.03871537346401825,0.9585596316896612,0.0027249948463206725
7.74,3.7865030465149e-05,0.0009593442105510051,2.7907589895314384e-06,1.882628881987476e-08,5.765181239534657e-07,0.0010000000000056856,0.03786503046493372,0.9593442105455507,0.0027907589895155714
7.75,3.703258926016004e-05,0.0009601093600229131,2.8580507226126873e-06,1.8397768244400338e-08,5.899476116448037e-07,0.0010000000000056858,0.03703258925994948,0.9601093600174541,0.002858050722596437
7.76,3.6217704226140736e-05,0.0009608553906422986,2.9269051372449376e-06,1.7979002008818932e-08,6.036899435326077e-07,0.0010000000000056843,0.036217704225934864,0.9608553906368369,0.0029269051372283004
7.7700000000000005,3.542003505254697e-05,0.000961582606827992,2.9973581251449514e-06,1.7569768076146472e-08,6.177524081593059e-07,0.001000000000005684,0.03542003505234564,0.9615826068225264,0.0029973581251279144
7.78,3.4639246721150825e-05,0.0009622913068887143,3.0694463958191123e-06,1.7169849463619684e-08,6.321424639077233e-07,0.001000000000005684,0.034639246720953934,0.9622913068832446,0.0030694463958016653
7.79,3.3875009482575976e-05,0.0009629817830284366,3.143207494673226e-06,1.6779034127645882e-08,6.468677429603762e-07,0.0010000000000056858,0.03387500948238337,0.9629817830229612,0.0031432074946553543
7.8,3.312699882982215e-05,0.0009636543213543625,3.2186798215009714e-06,1.639711485137211e-08,6.619360553511235e-07,0.0010000000000056856,0.033126998829633804,0.9636543213488835,0.0032186798214826713
7.8100000000000005,3.239489546896798e-05,0.0009643092018873582,3.2959026493580944e-06,1.602388913481341e-08,6.773553931113311e-07,0.0010000000000056843,0.03239489546878384,0.9643092018818767,0.0032959026493393595
7.82,3.167838528721498e-05,0.0009649466985746406,3.374916143828978e-06,1.5659159087482234e-08,6.931339345127775e-07,0.0010000000000056845,0.0316783852870349,0.9649466985691554,0.003374916143809793
7.83,3.097715931844067e-05,0.0009655670793045517,3.455761382692892e-06,1.5302731323461883e-08,7.092800484095914e-07,0.0010000000000056851,0.030977159318264558,0.9655670792990624,0.0034557613826732454
7.84,3.0290913706426952e-05,0.0009661706059232619,3.538480375996754e-06,1.4954416858868403e-08,7.258022986814551e-07,0.0010000000000056856,0.03029091370625473,0.9661706059177687,0.0035384803759766353
7.8500000000000005,2.961934966591034e-05,0.0009667575342532333,3.6231160865417697e-06,1.461403101164676e-08,7.42709448780519e-07,0.0010000000000056854,0.029619349665741944,0.9667575342477369,0.003623116086521171
7.86,2.8962173441611962e-05,0.0009673281141132829,3.7097124507910147e-06,1.4281393303647764e-08,7.600104663843937e-07,0.0010000000000056858,0.02896217344144729,0.9673281141077829,0.0037097124507699222
7.87,2.831909626537646e-05,0.000967882589340103,3.7983144002050708e-06,1.395632736493429e-08,7.777145281577711e-07,0.0010000000000056845,0.02831909626521548,0.967882589334601,0.0037983144001834794
7.88,2.768983431157493e-05,0.0009684211978110961,3.888967883013459e-06,1.3638660840265501e-08,7.958310246250979e-07,0.0010000000000056845,0.027689834311417527,0.9684211978055911,0.0038889678829913525
7.890000000000001,2.7074108650885633e-05,0.0009689441714683709,3.981719886428669e-06,1.3328225297710079e-08,8.143695651570479e-07,0.0010000000000056851,0.027074108650731715,0.9689441714628623,0.003981719886406032
7.9,2.6471645202592096e-05,0.0009694517363437831,4.076618459310525e-06,1.302485613933964e-08,8.333399830733029e-07,0.0010000000000056856,0.02647164520244159,0.9694517363382712,0.0040766184592873475
7.91,2.5882174685514525e-05,0.0009699441125848828,4.1737127352883746e-06,1.2728392513954899e-08,8.527523408644801e-07,0.0010000000000056858,0.025882174685367364,0.9699441125793679,0.004173712735264644
7.92,2.530543256768814e-05,0.0009704215144816493,4.2730529563481905e-06,1.2438677231798733e-08,8.726169355359274e-07,0.0010000000000056856,0.025305432567544264,0.9704215144761319,0.004273052956323895
7.930000000000001,2.4741159014905507e-05,0.000970884150493887,4.374690496892464e-06,1.2155556681210414e-08,8.929443040762452e-07,0.001000000000005685,0.024741159014764855,0.9708841504883676,0.004374690496867594
7.94,2.4189098838224235e-05,0.0009713322232791802,4.478677888280227e-06,1.1878880747177417e-08,9.137452290534976e-07,0.0010000000000056847,0.024189098838086728,0.9713322232736584,0.004478677888254767
7.95,2.364900144054371e-05,0.0009717659297212872,4.5850688438547e-06,1.160850273174062e-08,9.350307443419999e-07,0.0010000000000056858,0.023649001440409247,0.971765929715762,0.0045850688438286305
7.96,2.312062076234737e-05,0.0009721854609588725,4.693918284466249e-06,1.1344279276212003e-08,9.56812140982861e-07,0.0010000000000056862,0.023120620762215903,0.9721854609533445,0.004693918284439559
7.97,2.2603715226703824e-05,0.0009725910024144833,4.805282364497935e-06,1.1086070285162651e-08,9.79100973181328e-07,0.0010000000000056851,0.022603715226575317,0.972591002408954,0.004805282364470616
7.98,2.2098047683612742e-05,0.0009729827338236702,4.91921849840163e-06,1.0833738852140864e-08,1.0019090644441324e-06,0.0010000000000056845,0.022098047683487127,0.9729827338181393,0.004919218498373667
7.99,2.1603385353783784e-05,0.0009733608292641502,5.0357853877517745e-06,1.0587151187081562e-08,1.0252485138601578e-06,0.0010000000000056858,0.02160338535366095,0.9733608292586159,0.005035785387723142
8.0,2.1119499771923714e-05,0.0009737254571849375,5.1550430488244435e-06,1.0346176545367646e-08,1.0491317025277691e-06,0.0010000000000056858,0.02111949977180363,0.9737254571794011,0.005155043048795133
8.01,2.0646166729612255e-05,0.000974076780435363,5.277052840709377e-06,1.011068715850649e-08,1.0735713001321992e-06,0.0010000000000056847,0.02064616672949489,0.9740767804298256,0.0052770528406793785
8.02,2.0183166217835536e-05,0.0009744149562938883,5.4018774939621425e-06,9.88055816638422e-09,1.0985802716765645e-06,0.001000000000005686,0.020183166217720774,0.9744149562883477,0.005401877493931427
8.03,1.973028236924862e-05,0.0009747401364966323,5.529581139803887e-06,9.655667551062374e-09,1.1241718843700353e-06,0.0010000000000056847,0.01973028236913646,0.9747401364910913,0.005529581139772453
8.040000000000001,1.9287303400230646e-05,0.0009750524672655779,5.6602293398763626e-06,9.43589607208115e-09,1.150359714676921e-06,0.001000000000005685,0.019287303400120998,0.9750524672600348,0.005660229339844184
8.05,1.885402155279521e-05,0.0009753520893363309,5.793889116558567e-06,9.221127203235922e-09,1.1771576555303506e-06,0.0010000000000056847,0.01885402155268803,0.9753520893307863,0.00579388911652563
8.06,1.8430233036413322e-05,0.0009756391379854181,5.930628983853477e-06,9.011247070792256e-09,1.2045799237144918e-06,0.0010000000000056847,0.01843023303630855,0.9756391379798718,0.005930628983819764
8.07,1.8015737969805913e-05,0.0009759137430570279,6.07051897885079e-06,8.806144393107993e-09,1.2326410674191818e-06,0.0010000000000056845,0.018015737969703502,0.9759137430514804,0.006070518978816282
8.08,1.7610340322758485e-05,0.0009761760289891542,6.213630693773212e-06,8.605710421629176e-09,1.2613559739710227e-06,0.0010000000000056858,0.017610340322658357,0.9761760289836039,0.006213630693737883
8.09,1.7213847858003592e-05,0.0009764261148390677,6.360037308613066e-06,8.409838883229512e-09,1.290739877745131e-06,0.0010000000000056843,0.017213847857905744,0.9764261148335174,0.006360037308576914
8.1,1.682607207322272e-05,0.000976664114308097,6.5098136243659345e-06,8.218425923862147e-09,1.3208083682616828e-06,0.0010000000000056856,0.016826072073127054,0.9766641143025441,0.0065098136243289225
8.11,1.64468281432083e-05,0.000976890135765609,6.663036096867759e-06,8.031370053494144e-09,1.3515773984716647e-06,0.0010000000000056851,0.016446828143114798,0.9768901357600552,0.006663036096829879
8.120000000000001,1.607593486222761e-05,0.0009771042822722161,6.819782871241879e-06,7.84857209229442e-09,1.3830632932361912e-06,0.0010000000000056856,0.01607593486213621,0.9771042822666607,0.006819782871203105
8.13,1.571321458662778e-05,0.0009773066516020944,6.9801338169622e-06,7.669935118046706e-09,1.4152827580039937e-06,0.0010000000000056845,0.01571321458653846,0.9773066515965388,0.006980133816922521
8.14,1.535849317771768e-05,0.0009774973362644298,7.14417056353859e-06,7.495364414759331e-09,1.4482528876916914e-06,0.001000000000005686,0.01535849317763035,0.9774973362588718,0.007144170563497969
8.15,1.5011599944961336e-05,0.000977676423523893,7.3119765368298755e-06,7.324767422445087e-09,1.4819911757715636e-06,0.0010000000000056843,0.015011599944876006,0.9776764235183357,0.007311976536788312
8.16,1.4672367589514484e-05,0.0009778439954201807,7.483636995990691e-06,7.158053688044046e-09,1.5165155235717528e-06,0.0010000000000056858,0.01467236758943106,0.9778439954146209,0.00748363699594814
8.17,1.434063214813248e-05,0.000978000128786496,7.659239071056313e-06,6.995134817463618e-09,1.5518442497938317e-06,0.0010000000000056847,0.014340632148050958,0.9780001287809362,0.007659239071012772
8.18,1.4016232937480109e-05,0.000978144895267033,7.838871801171703e-06,6.83592442871026e-09,1.5879961002528727e-06,0.0010000000000056847,0.01401623293740043,0.9781448952614726,0.007838871801127141
8.19,1.3699012498866365e-05,0.0009782783613333512,8.022626173468544e-06,6.680338106088243e-09,1.6249902578451271e-06,0.001000000000005686,0.013699012498788472,0.9782783613277887,0.008022626173422927
8.2,1.3388816543428937e-05,0.0009784005882996607,8.210595162594578e-06,6.528293355440634e-09,1.6628463527488326e-06,0.0010000000000056843,0.013388816543352831,0.9784005882940991,0.008210595162547907
8.21,1.3085493897791535e-05,0.000978511632336994,8.40287377090005e-06,6.3797095604095055e-09,1.7015844728634706e-06,0.0010000000000056856,0.013085493897717137,0.9785116323314306,0.008402873770852276
8.22,1.2788896450212182e-05,0.0009786115444861904,8.599559069283349e-06,6.234507939691649e-09,1.741225174493069e-06,0.0010000000000056858,0.012788896450139467,0.9786115444806263,0.008599559069234453
8.23,1.249887909724293e-05,0.0009787003706697409,8.800750238700683e-06,6.092611505267071e-09,1.7817894932794173e-06,0.0010000000000056845,0.01249887909717188,0.9787003706641775,0.008800750238650656
8.24,1.2215299690918265e-05,0.0009787781517024252,9.006548612340992e-06,5.953945021578756e-09,1.8232989553908647e-06,0.0010000000000056845,0.012215299690848827,0.9787781516968613,0.009006548612289795
8.25,1.1938018986486079e-05,0.0009788449233007282,9.217057718468858e-06,5.818434965641258e-09,1.8657755889728334e-06,0.0010000000000056832,0.011938018986418233,0.9788449232951653,0.009217057718416475
8.26,1.1666900590698589e-05,0.0009789007160910482,9.43238332393775e-06,5.6860094880575255e-09,1.9092419358661433e-06,0.0010000000000056845,0.011666900590632268,0.9789007160854837,0.009432383323884132
8.27,1.1401770995180381e-05,0.0009789454739848112,9.652755025694889e-06,5.556615382528654e-09,1.9537277101049194e-06,0.0010000000000056864,0.011401770995115546,0.9789454739792445,0.00965275502564
8.28,1.114247541605125e-05,0.0009789791484575102,9.878376132315462e-06,5.430194166181018e-09,1.999261603980697e-06,0.0010000000000058768,0.011142475415985769,0.9789791484517569,0.009878376132257408
8.290000000000001,1.088895405178425e-05,0.000979001885480156,1.010916047463472e-05,5.306649639512865e-09,2.045856899459087e-06,0.001000000000006575,0.010888954051712654,0.9790018854737189,0.010109160474568252
8.3,1.0641081214824906e-05,0.0009790136948717094,1.0345223921390577e-05,5.185916364180742e-09,2.09353835556139e-06,0.0010000000000079247,0.01064108121474058,0.979013694863951,0.010345223921308594
8.31,1.039873382765039e-05,0.0009790145813436233,1.0586684838577979e-05,5.067930389453893e-09,2.142331309659199e-06,0.0010000000000098515,0.010398733827547947,0.9790145813339785,0.010586684838473684
8.32,1.0161791374294354e-05,0.000979004544499462,1.083366413830734e-05,4.9526292184368035e-09,2.1922616910192025e-06,0.0010000000000120635,0.010161791374171768,0.9790045444876517,0.010833664138176649
8.33,9.9301358525092e-06,0.0009789835788332536,1.1086285328381085e-05,4.839951775056726e-09,2.243356034666816e-06,0.0010000000000141439,0.00993013585236875,0.978983578819407,0.011086285328224282
8.34,9.70365172657179e-06,0.0009789516737264351,1.1344674562585679e-05,4.729838371799254e-09,2.2956414955759942e-06,0.0010000000000155926,0.009703651726420485,0.9789516737111708,0.011344674562408787
8.35,9.482225880735594e-06,0.0009789088134435331,1.1608960691696838e-05,4.622230678174848e-09,2.3491458631931114e-06,0.0010000000000159655,0.009482225880584205,0.9789088134279044,0.011608960691511494
8.36,9.265747573331998e-06,0.000978854977126414,1.1879275315193318e-05,4.517071689900009e-09,2.4038975763026433e-06,0.0010000000000149395,0.009265747573193572,0.9788549771117905,0.011879275315015848
8.370000000000001,9.054108391524196e-06,0.0009787901387872215,1.2155752833675656e-05,4.414305698776845e-09,2.459925738243025e-06,0.0010000000000124213,0.009054108391411731,0.9787901387750637,0.012155752833524667
8.38,8.847202206713587e-06,0.0009787142672999143,1.2438530501983085e-05,4.313878263255325e-09,2.517260132480759e-06,0.001000000000008611,0.008847202206637405,0.9787142672914866,0.012438530501875978
8.39,8.644925130600338e-06,0.0009786273263903958,1.2727748483002335e-05,4.215736179662711e-09,2.5759312385513903e-06,0.0010000000000039983,0.008644925130565773,0.9786273263864829,0.012727748482951445
8.4,8.447175471897875e-06,0.000978529274625265,1.3023549902160044e-05,4.119827454085294e-09,2.6359702483760813e-06,0.0009999999999993228,0.008447175471903596,0.9785292746259275,0.013023549902168863
8.41,8.253853693701251e-06,0.0009784200653991095,1.3326080902588693e-05,4.026101274887529e-09,2.6974090829626164e-06,0.0009999999999953995,0.008253853693739223,0.9784200654036107,0.013326080902649999
8.42,8.064862371507122e-06,0.0009782996469203775,1.363549070095656e-05,3.934507985854222e-09,2.760280409500091e-06,0.0009999999999928413,0.008064862371564856,0.9782996469273809,0.013635490701054173
8.43,7.880106151885382e-06,0.0009781679621957296,1.395193164394794e-05,3.844999059941743e-09,2.8246176588565683e-06,0.0009999999999915628,0.007880106151951867,0.9781679622039826,0.013951931644065656
8.44,7.69949171179839e-06,0.0009780249490129289,1.427555926538079e-05,3.757527073624483e-09,2.8904550434892405e-06,0.000999999999990108,0.0076994917118745525,0.9780249490226035,0.014275559265522004
8.45,7.522927718566223e-06,0.0009778705399221266,1.4606532343945317e-05,3.672045681823028e-09,2.9578275757771037e-06,0.0009999999999846382,0.007522927718681789,0.9778705399371485,0.0146065323441697
8.46,7.350324790523104e-06,0.0009777046622219299,1.4945012961640538e-05,3.588509593400819e-09,3.0267710867857593e-06,0.0009999999999740937,0.007350324790713524,0.9777046622472586,0.014945012962027708
8.47,7.181595458302094e-06,0.0009775272379432722,1.529116656280004e-05,3.5068745472167135e-09,3.097322245474967e-06,0.0009999999999643742,0.007181595458557944,0.9775272379780974,0.015291166563344801
8.48,7.016654126610198e-06,0.0009773381838123747,1.5645162013392787e-05,3.427097288721032e-09,3.1695185783599227e-06,0.0009999999999523777,0.007016654126944347,0.9773381838589178,0.015645162014137844
8.49,6.855417036845238e-06,0.0009771374112396076,1.600717166127516e-05,3.3491355470818504e-09,3.2433984896357538e-06,0.000999999999937728,0.0068554170372721384,0.9771374113004558,0.01600717166227196
